,0,1,2,3,4,5,6,7,8,9,10
1304,281.15,49.0,,280.25,3.9,0.9,0.0,0.0,272.85,9.3,1.0
1305,283.05,31.0,0.0,280.25,3.7,0.6,0.0,0.0,272.45,9.7,0.0
1306,285.45,35.0,,274.35,-2.2,0.6,0.0,0.0,272.55,7.45,0.0
1307,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1308,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1309,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1310,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1311,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1312,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1313,274.45,96.0,20.0,274.35,-5.9,0.59,0.0,0.0,271.95,8.05,1.0
1314,275.45,94.0,41.1,273.15,-1.2,0.8,0.25,0.25,272.75,8.0,1.0
1315,277.65,99.0,3.6,273.05,-1.3,0.75,0.0,0.25,272.75,4.1,0.0
1316,281.05,99.0,,276.45,2.1,0.75,0.0,0.25,272.55,6.35,0.0
1317,280.35,68.0,4.3,276.45,3.3,0.7,0.0,0.25,272.75,6.15,0.0
1318,284.75,52.0,,,,0.7,0.0,0.25,272.55,,0.0
1319,282.65,22.0,10.2,273.85,,0.53,0.0,0.0,272.55,5.7,0.0
1320,287.65,22.0,,278.95,,0.53,0.0,0.0,272.55,11.6,0.0
1321,283.55,50.0,0.0,278.95,,0.52,0.0,0.0,272.85,11.3,0.0
1322,287.95,36.0,,280.05,,0.52,0.0,0.0,273.15,11.35,0.0
1323,282.15,63.0,0.0,280.05,1.1,0.37,0.0,0.0,272.45,12.05,0.0
1324,280.15,82.0,0.3,276.45,-3.6,0.3,0.0,0.0,272.95,10.1,0.0
1325,279.35,88.0,0.0,276.15,-3.9,0.22,0.0,0.0,272.55,8.65,0.0
1326,284.05,72.0,,276.15,-3.9,0.2,0.0,0.0,272.55,8.4,0.0
1327,282.85,49.0,0.0,276.15,-0.3,0.18,0.0,0.0,272.55,8.4,0.0
1328,285.85,46.0,,277.45,1.0,0.16,0.0,0.0,272.55,10.15,0.0
1329,285.15,56.0,0.0,277.45,1.3,0.08,0.0,0.0,,,0.0
1330,287.75,53.0,,,,0.05,0.0,0.0,,,0.0
1331,286.35,44.0,,,,0.0,0.0,0.0,,,0.0
1332,284.15,25.0,0.0,278.05,,0.0,0.0,0.0,,,0.0
1333,280.35,57.0,0.0,277.45,,0.0,0.0,0.0,,,0.0
1334,282.55,58.0,,274.45,,0.0,0.0,0.0,,,0.0
1335,275.95,100.0,5.0,274.45,-3.6,0.0,0.0,0.0,,,0.0
1336,277.15,97.0,,274.15,-3.9,0.0,0.0,0.0,,,0.0
1337,277.45,66.0,3.0,274.15,-0.3,0.0,0.0,0.0,,,0.0
1338,282.25,62.0,,,,0.0,0.0,0.0,,,0.0
1339,277.25,69.0,0.0,275.05,,0.1,0.0,0.0,273.05,,0.0
1340,279.15,64.0,,273.15,,0.1,0.0,0.0,273.05,3.25,0.0
1341,273.25,95.0,3.2,273.15,,0.1,0.02,0.01,272.95,3.35,0.0
1342,272.85,93.0,,270.55,,0.1,0.0,0.02,272.95,0.1,0.0
1343,275.15,91.0,2.1,270.55,-2.6,0.1,0.01,0.03,272.85,0.2,0.0
1344,274.75,96.0,,273.15,0.0,0.1,0.0,0.03,273.05,2.0,0.0
1345,276.95,94.0,38.5,273.15,2.6,0.1,0.0,0.03,272.95,2.1,0.0
1346,277.65,95.0,,274.45,3.9,0.08,0.0,0.02,273.05,3.2,0.0
1347,277.75,96.0,9.1,274.45,1.3,0.07,0.0,0.01,272.75,3.5,0.0
1348,277.75,95.0,,277.15,4.0,0.07,0.0,0.0,272.75,5.0,0.0
1349,278.25,71.0,0.9,277.15,2.7,0.06,0.0,0.0,273.15,4.6,0.0
1350,279.35,62.0,,276.25,1.8,0.06,0.0,0.0,272.85,7.85,0.0
1351,276.55,71.0,0.0,276.25,-0.9,0.06,0.0,0.0,272.55,8.15,0.0
1352,279.15,82.0,,276.25,-0.9,0.06,0.0,0.0,272.85,5.1,0.0
1353,276.35,35.0,1.5,276.25,0.0,0.05,0.0,0.0,272.95,5.0,0.0
1354,281.95,30.0,,,,0.05,0.0,0.0,272.85,,0.0
1355,281.15,27.0,,280.35,4.1,0.05,0.0,0.0,273.15,7.65,0.0
1356,280.35,28.0,0.0,280.35,,0.05,0.0,0.0,273.15,7.65,0.0
1357,274.45,42.0,0.0,274.45,-5.9,0.05,0.0,0.0,272.15,8.3,0.0
1358,274.35,42.0,,271.95,-8.4,0.05,0.0,0.0,273.05,2.45,0.0
1359,271.95,84.0,0.0,271.95,-8.4,0.05,0.0,0.0,269.75,5.75,0.0
1360,276.35,56.0,,269.55,-10.8,0.05,0.0,0.0,272.75,1.4,0.0
1361,270.55,73.0,5.3,269.55,-2.4,0.05,0.0,0.0,270.65,3.5,0.0
1362,277.85,40.0,,270.45,-1.5,0.05,0.0,0.0,272.85,1.75,0.0
1363,274.45,71.0,6.2,270.45,0.9,0.08,0.04,0.03,272.75,1.85,0.0
1364,274.35,93.0,,267.85,-1.7,0.09,0.0,0.04,272.75,-1.45,0.0
1365,267.95,91.0,43.8,267.85,-2.6,0.52,0.44,0.47,269.75,1.55,0.0
1366,267.85,90.0,,265.25,-5.2,0.53,0.0,0.48,269.15,-1.35,0.0
1367,267.15,85.0,2.2,265.25,-2.6,0.58,0.05,0.53,,,1.0
1368,269.55,27.0,,265.65,-2.2,0.45,0.0,0.5,267.55,1.95,1.0
1369,269.65,29.0,0.0,265.65,0.4,0.45,0.0,0.49,266.55,2.95,0.0
1370,276.05,49.0,,269.15,3.9,0.45,0.0,0.06,268.65,2.1,0.0
1371,272.35,50.0,0.0,269.15,3.5,0.45,0.0,0.05,266.35,4.4,0.0
1372,277.55,30.0,,273.55,7.9,0.45,0.0,0.0,267.25,8.3,0.0
1373,276.75,27.0,0.0,273.55,4.4,0.43,0.0,0.0,266.05,9.5,0.0
1374,278.35,20.0,,276.65,7.5,0.43,0.0,0.0,268.15,9.35,0.0
1375,276.65,22.0,0.0,276.65,3.1,0.43,0.0,0.0,269.95,7.55,0.0
1376,278.65,31.0,,276.65,3.1,0.43,0.0,0.0,270.75,7.55,0.0
1377,279.95,53.0,0.0,276.65,0.0,0.43,0.0,0.0,271.05,7.25,0.0
1378,279.45,56.0,,274.15,-2.5,0.43,0.0,0.0,272.85,6.95,0.0
1379,274.15,40.0,0.0,274.15,-2.5,0.43,0.0,0.0,272.05,7.75,0.0
1380,281.15,28.0,,274.15,-2.5,0.43,0.0,0.0,271.55,6.5,0.0
1381,280.15,33.0,0.0,274.15,0.0,0.4,0.0,0.0,271.05,7.0,0.0
1382,283.45,17.0,,,,0.4,0.0,0.0,271.55,,0.0
1383,276.75,67.0,,270.65,-3.5,0.38,0.0,0.0,268.25,5.45,0.0
1384,272.65,89.0,0.0,270.65,,0.37,0.0,0.0,,,0.0
1385,279.35,43.0,,271.05,,0.37,0.0,0.0,,,0.0
1386,273.95,36.0,0.0,271.05,0.4,0.37,0.0,0.0,267.85,7.6,0.0
1387,277.95,40.0,,272.45,1.8,0.37,0.0,0.0,269.75,7.2,0.0
1388,279.65,23.0,0.0,272.45,1.4,0.36,0.0,0.0,271.15,5.8,0.0
1389,284.65,16.0,,278.85,7.8,0.36,0.0,0.0,272.45,9.9,0.0
1390,281.75,53.0,0.0,278.85,6.4,0.35,0.0,0.0,272.75,9.6,0.0
1391,284.55,41.0,,272.75,0.3,0.35,0.0,0.0,272.75,6.95,0.0
1392,275.55,92.0,4.7,272.75,-6.1,0.33,0.0,0.0,272.65,7.05,0.0
1393,273.25,92.0,,270.75,-8.1,0.32,0.0,0.0,272.75,4.1,0.0
1394,282.95,23.0,0.8,270.75,-2.0,0.3,0.0,0.0,269.55,7.3,0.0
1395,282.75,,,277.15,4.4,0.3,0.0,0.0,271.85,9.5,0.0
1396,279.75,24.0,0.0,277.15,6.4,0.28,0.0,0.0,271.25,10.1,0.0
1397,280.75,35.0,,273.15,2.4,0.28,0.0,0.0,272.75,4.2,0.0
1398,273.55,68.0,0.3,273.15,-4.0,0.25,0.0,0.0,269.45,7.5,0.0
1399,278.05,41.0,,272.45,-4.7,0.25,0.0,0.0,272.85,4.35,0.0
1400,281.25,23.0,0.0,272.45,-0.7,0.25,0.0,0.0,272.05,5.15,0.0
1401,280.75,27.0,,272.75,-0.4,0.23,0.0,0.0,272.95,4.45,0.0
1402,273.25,99.0,10.7,272.75,0.3,0.33,0.13,0.1,272.75,4.65,1.0
1403,271.65,92.0,,267.45,-5.0,0.36,0.0,0.13,272.75,-1.9,1.0
1404,270.35,88.0,20.5,267.45,-5.3,0.5,0.28,0.4,270.15,0.7,1.0
1405,272.05,85.0,,,,0.5,0.0,0.41,271.75,,1.0
1406,270.35,94.0,4.8,268.65,,0.4,0.1,0.48,269.75,2.55,0.0
1407,270.35,66.0,,264.25,,0.42,0.0,0.41,271.75,-3.95,0.0
1408,267.75,50.0,7.8,264.25,,0.48,0.1,0.48,263.75,4.05,1.0
1409,271.25,43.0,,264.75,,0.45,0.0,0.21,270.65,-2.4,1.0
1410,270.35,92.0,0.1,264.75,0.5,0.45,0.02,0.22,270.15,-1.9,0.0
1411,273.45,59.0,,267.75,3.5,0.45,0.0,0.15,271.15,0.05,0.0
1412,269.85,96.0,5.6,267.75,3.0,0.5,0.11,0.22,270.75,0.45,0.0
1413,270.95,90.0,,264.95,0.2,0.51,0.0,0.13,272.55,-4.15,0.0
1414,266.95,80.0,5.5,264.95,-2.8,0.54,0.03,0.16,270.65,-2.25,0.0
1415,272.95,23.0,,265.75,-2.0,0.54,0.0,0.14,271.55,-2.1,0.0
1416,268.85,56.0,0.0,265.75,0.8,0.54,0.0,0.14,269.15,0.3,0.0
1417,271.95,43.0,,264.75,-0.2,0.54,0.0,0.04,270.75,-1.0,0.0
1418,269.85,23.0,6.2,264.75,-1.0,0.5,0.02,0.05,,,0.0
1419,270.95,44.0,,265.15,-0.6,0.5,0.0,0.02,268.85,0.55,0.0
1420,269.15,68.0,0.0,265.15,0.4,0.45,0.0,0.02,268.05,1.35,0.0
1421,275.15,54.0,,266.45,1.7,0.45,0.0,0.02,269.95,1.0,0.0
1422,273.55,96.0,11.1,266.45,1.3,0.48,0.03,0.05,272.55,-1.6,0.0
1423,273.55,90.0,,266.95,1.8,0.48,0.0,0.03,272.75,-2.3,0.0
1424,268.05,96.0,,266.95,0.5,0.45,0.0,0.03,265.65,4.8,0.0
1425,274.55,65.0,,267.65,1.2,0.45,0.0,0.03,271.45,0.25,0.0
1426,273.75,73.0,4.3,267.65,0.7,0.4,0.0,0.03,272.05,-0.35,0.0
1427,275.25,56.0,,,,0.4,0.0,0.0,272.85,,0.0
1428,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1429,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1430,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1431,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1432,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1433,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1434,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1435,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1436,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1437,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1438,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1439,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1440,270.75,98.0,,269.15,1.5,0.65,0.13,0.13,271.15,-1.2,1.0
1441,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1442,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1443,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1444,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1445,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1446,269.45,97.0,29.2,269.15,,1.25,0.75,0.73,270.55,-0.6,1.0
1447,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1448,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1449,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1450,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1451,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1452,269.85,96.0,,,,1.4,0.0,0.88,269.85,,1.0
1453,267.85,72.0,,,,1.75,,,270.55,,0.0
1454,267.85,44.0,,260.25,,1.6,0.07,,267.35,-3.55,0.0
1455,263.75,71.0,2.8,260.25,,1.6,0.0,,260.35,3.45,0.0
1456,265.05,66.0,2.6,259.75,,1.67,0.08,,264.25,-0.3,0.0
1457,264.55,78.0,,,,1.68,0.0,,265.85,,0.0
1458,271.95,81.0,,260.55,0.3,1.68,0.0,0.15,270.55,-3.8,0.0
1459,266.95,85.0,0.0,260.55,,1.66,0.0,0.14,264.75,2.0,0.0
1460,270.75,79.0,,263.35,,1.66,0.0,0.08,267.05,1.9,0.0
1461,274.05,56.0,0.1,263.35,2.8,1.67,0.01,0.02,267.15,1.8,1.0
1462,274.05,56.0,0.1,263.35,2.8,1.67,0.01,0.02,267.15,1.8,1.0
1463,274.05,56.0,0.1,263.35,2.8,1.67,0.01,0.02,267.15,1.8,1.0
1464,277.35,46.0,,265.55,5.0,1.67,0.0,0.01,270.15,1.95,1.0
1465,277.35,46.0,,265.55,5.0,1.67,0.0,0.01,270.15,1.95,1.0
1466,277.35,46.0,,265.55,5.0,1.67,0.0,0.01,270.15,1.95,1.0
1467,274.05,34.0,0.0,265.55,2.2,1.67,0.0,0.01,266.65,5.45,0.0
1468,278.45,28.0,,271.35,8.0,1.67,0.0,0.01,270.55,6.1,0.0
1469,273.05,30.0,0.0,271.35,5.8,1.66,0.0,0.01,262.85,13.8,1.0
1470,273.05,30.0,0.0,271.35,5.8,1.66,0.0,0.01,262.85,13.8,1.0
1471,273.05,30.0,0.0,271.35,5.8,1.66,0.0,0.01,262.85,13.8,1.0
1472,273.05,30.0,0.0,271.35,5.8,1.66,0.0,0.01,262.85,13.8,1.0
1473,279.85,36.0,,271.15,5.6,1.64,0.0,0.0,268.85,7.0,1.0
1474,279.85,36.0,,271.15,5.6,1.64,0.0,0.0,268.85,7.0,1.0
1475,279.85,36.0,,271.15,5.6,1.64,0.0,0.0,268.85,7.0,1.0
1476,279.85,36.0,,271.15,5.6,1.64,0.0,0.0,268.85,7.0,1.0
1477,274.55,68.0,0.3,271.15,-0.2,1.61,0.02,0.01,270.05,5.8,0.0
1478,276.25,63.0,,271.55,0.2,1.61,0.0,0.02,271.15,2.8,0.0
1479,275.15,53.0,0.1,271.55,0.4,1.6,0.01,0.03,270.75,3.2,0.0
1480,275.55,53.0,,272.25,1.1,1.6,0.0,0.03,271.15,5.95,0.0
1481,273.55,76.0,1.2,272.25,0.7,1.62,0.03,0.05,271.35,5.75,0.0
1482,274.55,80.0,,272.95,1.4,1.62,0.0,0.05,272.55,1.35,0.0
1483,274.15,94.0,14.4,272.95,0.7,1.75,0.17,0.18,272.35,1.55,1.0
1484,275.65,89.0,,268.45,-3.8,1.78,0.0,0.2,272.75,0.1,1.0
1485,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1486,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1487,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1488,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1489,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1490,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1491,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1492,272.35,40.0,7.1,268.45,-4.5,1.8,0.03,0.23,267.55,5.3,1.0
1493,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1494,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1495,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1496,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1497,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1498,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1499,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1500,277.85,41.0,,268.45,-4.5,1.8,0.0,0.21,273.05,0.85,1.0
1501,273.45,85.0,28.9,268.45,0.0,1.9,0.33,0.53,271.25,2.65,0.0
1502,270.55,93.0,4.6,269.15,0.7,1.9,0.05,0.44,271.35,0.4,0.0
1503,273.55,80.0,,267.95,-0.5,1.9,0.0,0.41,272.75,-1.4,0.0
1504,273.15,61.0,0.0,267.95,-0.5,1.85,0.0,0.38,265.25,6.1,0.0
1505,280.25,49.0,,271.25,2.8,1.83,0.0,0.38,271.85,3.9,0.0
1506,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1507,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1508,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1509,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1510,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1511,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1512,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1513,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1514,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1515,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1516,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1517,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1518,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1519,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1520,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1521,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1522,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1523,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1524,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1525,275.55,23.0,0.0,271.25,3.3,1.78,0.0,0.05,269.75,6.0,1.0
1526,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1527,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1528,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1529,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1530,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1531,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1532,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1533,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1534,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1535,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1536,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1537,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1538,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1539,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1540,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1541,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1542,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1543,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1544,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1545,279.55,29.0,,271.85,3.9,1.77,0.0,0.0,270.95,6.05,1.0
1546,271.85,94.0,14.8,271.85,0.6,1.96,0.32,0.19,271.15,5.85,1.0
1547,271.85,94.0,14.8,271.85,0.6,1.96,0.32,0.19,271.15,5.85,1.0
1548,271.85,94.0,14.8,271.85,0.6,1.96,0.32,0.19,271.15,5.85,1.0
1549,271.95,95.0,,267.15,-4.1,2.09,0.0,0.32,272.35,-2.45,1.0
1550,271.95,95.0,,267.15,-4.1,2.09,0.0,0.32,272.35,-2.45,1.0
1551,271.95,95.0,,267.15,-4.1,2.09,0.0,0.32,272.35,-2.45,1.0
1552,268.15,94.0,37.2,267.15,-4.7,2.46,0.37,0.69,268.85,1.05,1.0
1553,271.25,94.0,,268.15,-3.7,2.45,0.0,0.69,271.65,1.75,1.0
1554,276.85,91.0,15.0,268.15,1.0,2.45,0.0,0.69,272.75,0.65,0.0
1555,277.75,88.0,,,,2.42,0.0,0.5,272.65,,0.0
1556,269.95,95.0,,,,2.9,0.52,0.89,269.45,,1.0
1557,271.05,85.0,,270.35,,1.77,0.13,0.65,,,0.0
1558,277.35,87.0,3.5,266.75,,1.75,0.0,0.13,,,1.0
1559,277.25,92.0,,275.55,,1.75,0.0,0.13,,,1.0
1560,278.45,92.0,19.4,275.55,5.2,1.65,0.0,0.13,,,0.0
1561,279.95,89.0,,278.05,7.7,1.63,0.0,0.13,,,0.0
1562,279.25,94.0,4.8,278.05,2.5,1.65,0.0,0.0,272.95,7.55,0.0
1563,279.55,91.0,,276.05,0.5,1.62,0.0,0.0,273.05,5.55,0.0
1564,279.35,81.0,2.0,276.05,-2.0,1.45,0.0,0.0,273.05,5.55,1.0
1565,279.35,81.0,2.0,276.05,-2.0,1.45,0.0,0.0,273.05,5.55,1.0
1566,279.35,81.0,2.0,276.05,-2.0,1.45,0.0,0.0,273.05,5.55,1.0
1567,279.35,81.0,2.0,276.05,-2.0,1.45,0.0,0.0,273.05,5.55,1.0
1568,283.85,53.0,,270.15,-7.9,1.4,0.0,0.0,273.05,4.25,1.0
1569,283.85,53.0,,270.15,-7.9,1.4,0.0,0.0,273.05,4.25,1.0
1570,283.85,53.0,,270.15,-7.9,1.4,0.0,0.0,273.05,4.25,1.0
1571,283.85,53.0,,270.15,-7.9,1.4,0.0,0.0,273.05,4.25,1.0
1572,270.15,94.0,15.3,270.15,-5.9,1.5,0.13,0.11,273.05,4.25,0.0
1573,274.25,86.0,,264.85,-11.2,1.5,0.0,0.13,272.85,-3.3,0.0
1574,270.55,23.0,10.0,264.85,-5.3,1.6,0.1,0.23,272.95,-3.4,0.0
1575,274.35,19.0,,267.65,-2.5,1.6,0.0,0.23,271.25,3.3,0.0
1576,281.45,33.0,0.0,267.65,2.8,1.6,0.0,0.23,273.05,1.5,0.0
1577,285.05,34.0,,279.15,14.3,1.57,0.0,0.12,273.15,9.95,0.0
1578,283.85,13.0,0.0,279.15,11.5,1.55,0.0,0.1,271.95,11.15,0.0
1579,289.15,17.0,,277.35,9.7,1.55,0.0,0.0,273.05,10.65,0.0
1580,284.35,28.0,0.0,277.35,-1.8,1.5,0.0,0.0,273.05,10.65,0.0
1581,285.15,23.0,,274.85,-4.3,1.5,0.0,0.0,273.05,8.15,0.0
1582,285.15,15.0,0.0,274.85,-2.5,1.45,0.0,0.0,273.05,8.15,0.0
1583,284.35,26.0,0.0,277.25,2.4,1.42,0.0,0.0,273.05,8.95,1.0
1584,284.35,26.0,0.0,277.25,2.4,1.42,0.0,0.0,273.05,8.95,1.0
1585,284.35,26.0,0.0,277.25,2.4,1.42,0.0,0.0,273.05,8.95,1.0
1586,285.15,26.0,,278.05,3.2,1.41,0.0,0.0,273.05,9.7,1.0
1587,285.15,26.0,,278.05,3.2,1.41,0.0,0.0,273.05,9.7,1.0
1588,285.15,26.0,,278.05,3.2,1.41,0.0,0.0,273.05,9.7,1.0
1589,281.45,23.0,0.0,278.05,3.2,1.4,0.0,0.0,273.05,9.7,0.0
1590,286.75,26.0,,277.65,2.8,1.4,0.0,0.0,273.05,9.15,0.0
1591,281.55,24.0,0.0,277.65,-0.4,1.36,0.0,0.0,273.15,9.05,0.0
1592,287.75,24.0,,272.35,-5.7,1.34,0.0,0.0,273.15,6.95,0.0
1593,275.55,92.0,0.4,272.35,-5.3,1.3,0.01,0.0,273.05,7.05,0.0
1594,273.85,94.0,,270.75,-6.9,1.31,0.0,0.01,273.05,1.5,0.0
1595,270.75,95.0,29.5,270.75,-1.6,1.6,0.29,0.29,271.65,2.9,0.0
1596,274.35,86.0,,268.55,-3.8,1.61,0.0,0.3,272.65,-1.5,0.0
1597,271.55,71.0,6.1,268.55,-2.2,1.65,0.07,0.37,271.55,-0.4,0.0
1598,273.05,75.0,,267.65,-3.1,1.63,0.0,0.37,273.05,-1.95,0.0
1599,272.35,92.0,3.4,267.65,-0.9,1.66,0.03,0.39,272.55,-1.45,0.0
1600,276.75,73.0,,270.05,1.5,1.63,0.0,0.11,273.05,0.8,0.0
1601,276.35,39.0,0.0,270.05,2.4,1.63,0.0,0.1,272.35,1.5,0.0
1602,280.35,37.0,,271.25,3.6,1.62,0.0,0.03,272.85,3.2,0.0
1603,275.95,59.0,0.0,271.25,1.2,1.6,0.0,0.03,272.45,3.6,0.0
1604,279.35,60.0,,273.65,3.6,1.6,0.0,0.0,273.05,4.05,0.0
1605,277.35,84.0,1.3,273.65,2.4,1.58,0.0,0.0,273.05,4.05,0.0
1606,277.35,84.0,1.3,273.65,2.4,1.58,0.0,0.0,273.05,4.05,0.0
1607,280.25,67.0,,273.95,2.7,1.55,0.0,0.0,273.15,5.3,0.0
1608,276.05,91.0,0.0,273.95,0.3,1.5,0.0,0.0,273.05,5.4,0.0
1609,278.65,84.0,,269.65,-4.0,1.47,0.0,0.0,273.15,,0.0
1610,275.15,97.0,0.0,269.65,-4.3,1.45,0.0,0.0,273.05,,0.0
1611,275.85,90.0,,,,1.45,0.0,0.0,273.15,,0.0
1612,274.75,96.0,,273.15,3.5,1.43,0.01,0.01,273.05,2.65,0.0
1613,278.25,76.0,11.9,273.15,,1.58,0.15,0.16,273.15,2.55,0.0
1614,278.15,62.0,,273.15,,1.55,0.0,0.16,273.15,2.55,0.0
1615,274.95,87.0,0.0,273.15,0.0,1.54,0.0,0.16,273.15,2.55,0.0
1616,269.85,84.0,27.2,268.15,-5.0,1.65,0.24,0.37,271.85,1.35,0.0
